total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.1008e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000240088,0,0,0,2.95639e-05,166,2.28882e-05,165,2.07424e-05,165,1.71661e-05,0,3.09944e-05,0,0,0.01,0.193333,1,165,0,26250,164,0,2048,0,0,0,1,0:1;1:164;
0.010221,0,0,0,0.00169373,10940,0.00153494,10704,0.00222158,10517,0.00114441,0,0.00147223,0,0,0.01,0.185,1,10517,0,1682570,10516,0,131072,0,0,0,1,0:1;1:10516;
0.0306251,0.0305119,0,0.030508,0.00507474,27449,0.0043714,27213,0.00711274,27021,0.00420547,1,0.00431561,0,0,0.01,0.185,1,27021,1,4323210,27020,1,262144,0,0,0,1,1:27020;
0.03284,0.0305119,0,0.030508,0.00507474,27449,0.0043714,27213,0.00711274,27021,0.00420547,1,0.00431561,0,0,0.01,0.185,1,27021,1,4319562,27020,1,262144,0,0,0,1,1:26944;
0.117303,0.114869,1.7643e-05,0.114852,0.0174282,103001,0.0161891,101250,0.0267675,100662,0.015131,4,0.0181246,0,0,0.02,0.185,1,100662,4,16102122,100658,1,1048576,0,0,0,1,1:26941;2:73641;
0.49134,0.114869,1.7643e-05,0.114852,0.0174282,103001,0.0161891,101250,0.0267675,100662,0.015131,4,0.0181246,0,0,0.02,0.185,1,100586,4,16093610,100658,1,1048576,0,0,0,1,1:26941;2:73641;
0.491527,0.114869,1.7643e-05,0.114852,0.0174282,103001,0.0161891,101250,0.0267675,100662,0.015131,4,0.0181246,0,0,0.02,0.185,1,100586,4,16093612,100658,1,1048576,0,0,0,1,1:26941;2:73641;
