total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.90735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
8.89301e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.291667,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000170946,0,9.53674e-07,0,9.53674e-07,2,2.14577e-06,2,0,2,0,0,9.53674e-07,0,0,0.01,0.226667,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000247955,0,9.53674e-07,0,1.90735e-06,4,3.09944e-06,3,9.53674e-07,3,9.53674e-07,0,2.14577e-06,0,0,0.01,0.218333,1,3,0,330,2,0,16,0,0,0,1,0:1;1:2;
0.000309944,0,9.53674e-07,0,2.86102e-06,5,3.09944e-06,4,1.90735e-06,4,9.53674e-07,0,2.14577e-06,0,0,0.01,0.151667,1,4,0,490,3,0,32,0,0,0,1,0:1;1:3;
0.00101995,0,9.53674e-07,0,0.000219584,640,7.70092e-05,339,7.1764e-05,338,7.29561e-05,0,5.24521e-05,0,0,0.01,0.143333,1,338,0,53930,337,0,4096,0,0,0,1,0:1;1:337;
0.0326221,0.032454,9.53674e-07,0.0324481,0.00522923,24761,0.0046773,21121,0.00714397,20629,0.00457907,1,0.00452471,0,0,0.01,0.143333,1,20629,1,3300490,20628,1,262144,0,0,0,1,1:20628;
0.034404,0.032454,9.53674e-07,0.0324481,0.00522923,24761,0.0046773,21121,0.00714397,20629,0.00457907,1,0.00452471,0,0,0.01,0.143333,1,20629,1,3299914,20628,1,262144,0,0,0,1,1:20616;
0.181377,0.179335,2.98023e-05,0.179313,0.0259252,144786,0.026201,124059,0.0401356,120934,0.0227573,6,0.0288615,0,0,0.02,0.143333,1,120934,6,19348714,120928,1,1048576,0,0,0,1,1:20611;2:100305;
0.592599,0.179335,2.98023e-05,0.179313,0.0259252,144786,0.026201,124059,0.0401356,120934,0.0227573,6,0.0288615,0,0,0.02,0.143333,1,120922,6,19347370,120928,1,1048576,0,0,0,1,1:20611;2:100305;
0.59279,0.179335,2.98023e-05,0.179313,0.0259252,144786,0.026201,124059,0.0401356,120934,0.0227573,6,0.0288615,0,0,0.02,0.143333,1,120922,6,19347372,120928,1,1048576,0,0,0,1,1:20611;2:100305;
