total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
2.69413e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.141667,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000175953,0,9.53674e-07,0,1.38283e-05,115,3.0756e-05,114,1.83582e-05,112,1.71661e-05,0,1.97887e-05,0,0,0.01,0.118333,1,112,0,17770,111,0,1024,0,0,0,1,0:1;1:111;
0.00631499,0.00626898,9.53674e-07,0.00626612,0.00094676,4876,0.000999689,4860,0.00122547,4757,0.000909567,1,0.000971556,0,0,0.01,0.118333,1,4757,1,760970,4756,1,65536,0,0,0,1,1:4756;
0.00702214,0.00626898,9.53674e-07,0.00626612,0.00094676,4876,0.000999689,4860,0.00122547,4757,0.000909567,1,0.000971556,0,0,0.01,0.118333,1,4757,1,760250,4756,1,65536,0,0,0,1,1:4741;
0.147474,0.14654,0.000125885,0.146498,0.0226119,139171,0.0266144,135375,0.0252542,101924,0.0186896,29,0.0235975,0,0,0.02,0.118333,1,101924,29,16306970,101895,1,1048576,0,0,0,1,1:4713;2:97167;
0.478273,0.14654,0.000125885,0.146498,0.0226119,139171,0.0266144,135375,0.0252542,101924,0.0186896,29,0.0235975,0,0,0.02,0.118333,1,101909,29,16305290,101895,1,1048576,0,0,0,1,1:4713;2:97167;
0.478377,0.14654,0.000125885,0.146498,0.0226119,139171,0.0266144,135375,0.0252542,101924,0.0186896,29,0.0235975,0,0,0.02,0.118333,1,101909,29,16305292,101895,1,1048576,0,0,0,1,1:4713;2:97167;
