total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
8.2016e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.333333,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000180006,0,0,0,9.53674e-07,9,5.72205e-06,9,9.53674e-07,9,3.09944e-06,0,3.33786e-06,0,0,0.01,0.326667,1,9,0,1290,8,0,64,0,0,0,1,0:1;1:8;
0.000258923,0,0,0,1.90735e-06,10,5.72205e-06,10,9.53674e-07,10,4.05312e-06,0,3.33786e-06,0,0,0.01,0.285,1,10,0,1450,9,0,128,0,0,0,1,0:1;1:9;
0.00419903,0,0,0,0.000555277,2935,0.000803471,2496,0.000750065,2496,0.000525475,0,0.000533581,0,0,0.01,0.268333,1,2496,0,399210,2495,0,32768,0,0,0,1,0:1;1:2495;
0.00502992,0,0,0,0.000586748,3142,0.000867128,2700,0.000805855,2700,0.000572681,0,0.000570536,0,0,0.01,0.26,1,2700,0,431850,2699,0,32768,0,0,0,1,0:1;1:2699;
0.043299,0.0431051,0,0.0430939,0.00405312,27352,0.00745869,26319,0.0105038,26315,0.00667882,1,0.00659943,0,0,0.01,0.26,1,26315,1,4210250,26314,1,262144,0,0,0,1,1:26314;
0.048018,0.0431051,0,0.0430939,0.00405312,27352,0.00745869,26319,0.0105038,26315,0.00667882,1,0.00659943,0,0,0.01,0.26,1,26315,1,4210010,26314,1,262144,0,0,0,1,1:26309;
0.188255,0.183217,3.57628e-05,0.183185,0.0166702,124652,0.029448,119447,0.0447118,119411,0.0259051,5,0.0324421,0,0,0.02,0.26,1,119411,5,19105370,119406,1,1048576,0,0,0,1,1:26305;2:93096;
0.691927,0.183217,3.57628e-05,0.183185,0.0166702,124652,0.029448,119447,0.0447118,119411,0.0259051,5,0.0324421,0,0,0.02,0.26,1,119406,5,19104810,119406,1,1048576,0,0,0,1,1:26305;2:93096;
0.692134,0.183217,3.57628e-05,0.183185,0.0166702,124652,0.029448,119447,0.0447118,119411,0.0259051,5,0.0324421,0,0,0.02,0.26,1,119406,5,19104812,119406,1,1048576,0,0,0,1,1:26305;2:93096;
