total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.90735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
5.29289e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.358333,0,1,0,8,1,0,8,0,0,0,1,0:1;
8.39233e-05,0,1.19209e-06,0,1.90735e-06,3,9.53674e-07,3,0,3,1.90735e-06,0,9.53674e-07,0,0,0.01,0.343333,1,3,0,330,2,0,16,0,0,0,1,0:1;1:2;
0.000221968,0,1.19209e-06,0,3.26633e-05,83,1.4782e-05,82,1.93119e-05,82,1.19209e-05,0,2.0504e-05,0,0,0.01,0.326667,1,82,0,12970,81,0,1024,0,0,0,1,0:1;1:81;
0.00133991,0,1.19209e-06,0,0.000278711,847,0.000172138,845,0.000165224,845,0.000159502,0,0.000245571,0,0,0.01,0.318333,1,845,0,135050,844,0,8192,0,0,0,1,0:1;1:844;
0.00145984,0,1.19209e-06,0,0.00028491,861,0.000174999,859,0.000168085,859,0.000162601,0,0.000251293,0,0,0.01,0.318333,1,859,0,137290,858,0,8192,0,0,0,1,0:1;1:858;
0.00409389,0,1.19209e-06,0,0.000872612,2715,0.000512123,2713,0.000591993,2713,0.000591755,0,0.000654221,0,0,0.01,0.301667,1,2713,0,433930,2712,0,32768,0,0,0,1,0:1;1:2712;
0.00669503,0.00662184,1.19209e-06,0.00661683,0.0013206,4913,0.000867367,4911,0.00111198,4912,0.000936747,1,0.00104904,0,0,0.01,0.301667,1,4912,1,785770,4911,1,65536,0,0,0,1,1:4911;
0.00720286,0.00662184,1.19209e-06,0.00661683,0.0013206,4913,0.000867367,4911,0.00111198,4912,0.000936747,1,0.00104904,0,0,0.01,0.301667,1,4912,1,785626,4911,1,65536,0,0,0,1,1:4908;
0.115479,0.114784,8.2016e-05,0.114752,0.0165095,100720,0.0167603,100630,0.022464,100617,0.0164473,21,0.0205131,0,0,0.02,0.301667,1,100617,21,16098426,100596,1,1048576,0,0,0,1,1:4888;2:95705;
0.410547,0.114784,8.2016e-05,0.114752,0.0165095,100720,0.0167603,100630,0.022464,100617,0.0164473,21,0.0205131,0,0,0.02,0.301667,1,100614,21,16098090,100596,1,1048576,0,0,0,1,1:4888;2:95705;
0.410702,0.114784,8.2016e-05,0.114752,0.0165095,100720,0.0167603,100630,0.022464,100617,0.0164473,21,0.0205131,0,0,0.02,0.301667,1,100614,21,16098092,100596,1,1048576,0,0,0,1,1:4888;2:95705;
