total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.90735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
6.79493e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.216667,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000157833,0,9.53674e-07,0,7.86781e-06,45,1.40667e-05,44,4.76837e-06,44,3.09944e-06,0,1.21593e-05,0,0,0.001,0.209333,1,44,0,6890,43,0,512,0,0,0,1,0:1;1:43;
0.00036788,0,9.53674e-07,0,4.00543e-05,204,4.02927e-05,203,3.0756e-05,203,2.64645e-05,0,4.33922e-05,0,0,0.001,0.209333,1,203,0,32330,202,0,2048,0,0,0,1,0:1;1:202;
0.055619,0.055501,9.53674e-07,0.0554979,0.00957489,28373,0.00705957,28170,0.0108967,28171,0.0108292,1,0.0107512,0,0,0.001,0.209333,1,28171,1,4507210,28170,1,262144,0,0,0,1,1:28170;
0.0614879,0.055501,9.53674e-07,0.0554979,0.00957489,28373,0.00705957,28170,0.0108967,28171,0.0108292,1,0.0107512,0,0,0.001,0.209333,1,28171,1,4507210,28170,1,262144,0,0,0,1,1:28170;
0.116832,0.109316,1.4782e-05,0.109308,0.0167711,54476,0.0171428,54067,0.01829,54067,0.0218785,2,0.023051,0,0,0.002,0.193667,2,54067,2,8650576,54064,1,524288,0,0,0,1,1:28169;2:25896;
0.155423,0.14933,1.4782e-05,0.149319,0.0221026,75620,0.0231769,74975,0.0261884,74976,0.0297999,3,0.0293121,0,0,0.002,0.193667,2,74976,3,11996014,74973,1,1048576,0,0,0,1,1:28168;2:46805;
0.176794,0.14933,1.4782e-05,0.149319,0.0221026,75620,0.0231769,74975,0.0261884,74976,0.0297999,3,0.0293121,0,0,0.002,0.193667,2,74976,3,11990254,74973,1,1048576,0,0,0,1,1:28116;2:46737;
1.59258,1.56467,0.00031352,1.56455,0.243809,1027163,0.223493,1017593,0.350516,1017594,0.236196,38,0.276755,0,0,0.002,0.193667,2,1017594,38,162809132,1017556,1,8388608,0,0,0,1,1:28081;2:989355;
6.02968,1.56467,0.00031352,1.56455,0.243809,1027163,0.223493,1017593,0.350516,1017594,0.236196,38,0.276755,0,0,0.002,0.193667,2,1017474,38,162795692,1017556,1,8388608,0,0,0,1,1:28081;2:989355;
6.02999,1.56467,0.00031352,1.56455,0.243809,1027163,0.223493,1017593,0.350516,1017594,0.236196,38,0.276755,0,0,0.002,0.193667,2,1017474,38,162795696,1017556,1,8388608,0,0,0,1,1:28081;2:989355;
