total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.1008e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.291667,0,1,0,8,1,0,8,0,0,0,1,0:1;
8.4877e-05,0,0,0,1.90735e-06,2,0,2,0,2,0,0,9.53674e-07,0,0,0.01,0.226667,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000123024,0,0,0,1.90735e-06,4,0,3,9.53674e-07,3,0,0,9.53674e-07,0,0,0.01,0.218333,1,3,0,330,2,0,16,0,0,0,1,0:1;1:2;
0.000159979,0,0,0,1.90735e-06,5,9.53674e-07,4,1.90735e-06,4,0,0,9.53674e-07,0,0,0.01,0.151667,1,4,0,490,3,0,32,0,0,0,1,0:1;1:3;
0.000582933,0,0,0,0.00014019,640,5.00679e-05,339,3.6478e-05,338,2.52724e-05,0,4.3869e-05,0,0,0.01,0.143333,1,338,0,53930,337,0,4096,0,0,0,1,0:1;1:337;
0.0257819,0.025691,0,0.0256879,0.00484467,24761,0.00361109,21121,0.00541496,20629,0.00328445,1,0.00334334,0,0,0.01,0.143333,1,20629,1,3300490,20628,1,262144,0,0,0,1,1:20628;
0.028712,0.025691,0,0.0256879,0.00484467,24761,0.00361109,21121,0.00541496,20629,0.00328445,1,0.00334334,0,0,0.01,0.143333,1,20629,1,3299914,20628,1,262144,0,0,0,1,1:20616;
0.145354,0.142212,2.81334e-05,0.142195,0.0250075,144786,0.0192509,124059,0.0306842,120934,0.0180376,6,0.0213597,0,0,0.02,0.143333,1,120934,6,19348714,120928,1,1048576,0,0,0,1,1:20611;2:100305;
0.498227,0.142212,2.81334e-05,0.142195,0.0250075,144786,0.0192509,124059,0.0306842,120934,0.0180376,6,0.0213597,0,0,0.02,0.143333,1,120922,6,19347370,120928,1,1048576,0,0,0,1,1:20611;2:100305;
0.49837,0.142212,2.81334e-05,0.142195,0.0250075,144786,0.0192509,124059,0.0306842,120934,0.0180376,6,0.0213597,0,0,0.02,0.143333,1,120922,6,19347372,120928,1,1048576,0,0,0,1,1:20611;2:100305;
