total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.69685e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.025,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.0374298,0.0373271,9.53674e-07,0.037324,0.00673437,27564,0.00527978,25331,0.00808096,25332,0.00631356,1,0.00515437,0,0,0.01,0.025,0,25332,1,4052968,25331,1,262144,0,0,0,1,1:25331;
0.0410938,0.0373271,9.53674e-07,0.037324,0.00673437,27564,0.00527978,25331,0.00808096,25332,0.00631356,1,0.00515437,0,0,0.01,0.025,0,25332,1,4052968,25331,1,262144,0,0,0,1,1:25331;
11.2884,11.2788,0.00525713,11.2733,4.19005,24207703,4.1604,21974703,0.00808096,25332,0.00631356,1000,0.00515437,0,0,0.02,0.025,0,24333,1,4005018,24332,1,262144,0,0,0,1,1:24332;
20.6468,20.6327,0.00937581,20.623,7.57901,48190628,7.65507,43724628,0.00808096,25332,0.00631356,2000,0.00515437,0,0,0.02,0.025,0,23333,1,3957018,23332,1,262144,0,0,0,1,1:23332;
30.0374,30.019,0.0132039,30.0054,10.8863,72855594,11.2792,66156594,0.00808096,25332,0.00631356,3000,0.00515437,0,0,0.02,0.025,0,22333,1,3909018,22332,1,262144,0,0,0,1,1:22332;
38.8428,38.8204,0.016736,38.8034,13.9293,97430367,14.6987,88498367,0.00808096,25332,0.00631356,4000,0.00515437,0,0,0.02,0.025,0,21333,1,3861018,21332,1,262144,0,0,0,1,1:21332;
47.4282,47.4021,0.0201497,47.3818,16.8627,121173845,18.0026,110008845,0.00808096,25332,0.00631356,5000,0.00515437,0,0,0.02,0.025,0,20333,1,3813018,20332,1,262144,0,0,0,1,1:20332;
55.6389,55.609,0.0234973,55.5856,19.6191,143555926,21.073,130157926,0.00808096,25332,0.00631356,6000,0.00515437,0,0,0.02,0.025,0,19333,1,3765018,19332,1,262144,0,0,0,1,1:19332;
64.2533,64.2196,0.0269635,64.1929,22.5836,167278803,24.3576,151647803,0.00808096,25332,0.00631356,7000,0.00515437,0,0,0.02,0.025,0,18333,1,3717018,18332,1,262144,0,0,0,1,1:18332;
72.9246,72.8871,0.0303385,72.8571,25.5509,191139666,27.6822,173275666,0.00808096,25332,0.00631356,8000,0.00515437,0,0,0.02,0.025,0,17333,1,3669018,17332,1,262144,0,0,0,1,1:17332;
81.646,81.6049,0.0336652,81.5715,28.5246,215202473,31.0539,195105473,0.00808096,25332,0.00631356,9000,0.00515437,0,0,0.02,0.025,0,16333,1,3621018,16332,1,262144,0,0,0,1,1:16332;
90.2718,90.2271,0.0368063,90.1905,31.4641,238797530,34.3518,216467530,0.00808096,25332,0.00631356,10000,0.00515437,0,0,0.02,0.025,0,15333,1,3573018,15332,1,262144,0,0,0,1,1:15332;
98.4656,98.4174,0.0399587,98.3777,34.2101,261001390,37.4125,236438390,0.00808096,25332,0.00631356,11000,0.00515437,0,0,0.02,0.025,0,14333,1,3525018,14332,1,262144,0,0,0,1,1:14332;
107.141,107.089,0.0430877,107.046,37.169,284919951,40.7516,258123951,0.00808096,25332,0.00631356,12000,0.00515437,0,0,0.02,0.025,0,13333,1,3477018,13332,1,262144,0,0,0,1,1:13332;
115.677,115.622,0.0461788,115.576,40.0807,308363355,44.0049,279334355,0.00808096,25332,0.00631356,13000,0.00515437,0,0,0.02,0.025,0,12333,1,3429018,12332,1,262144,0,0,0,1,1:12332;
124.68,124.621,0.0496798,124.572,43.3322,332513563,47.3748,301251563,0.00808096,25332,0.00631356,14000,0.00515437,0,0,0.02,0.025,0,11333,1,3381018,11332,1,262144,0,0,0,1,1:11332;
133.386,133.323,0.0528243,133.271,46.3866,356603437,50.6825,323108437,0.00808096,25332,0.00631356,15000,0.00515437,0,0,0.02,0.025,0,10333,1,3333018,10332,1,262144,0,0,0,1,1:10332;
141.749,141.683,0.0557845,141.627,49.2269,379603292,53.8347,343875292,0.00808096,25332,0.00631356,16000,0.00515437,0,0,0.02,0.025,0,9333,1,3285018,9332,1,262144,0,0,0,1,1:9332;
150.161,150.091,0.0589328,150.032,52.0835,402762778,57.02,364801778,0.00808096,25332,0.00631356,17000,0.00515437,0,0,0.02,0.025,0,8333,1,3237018,8332,1,262144,0,0,0,1,1:8332;
158.643,158.571,0.0618188,158.509,54.9516,426314848,60.2754,386120848,0.00808096,25332,0.00631356,18000,0.00515437,0,0,0.02,0.025,0,7333,1,3189018,7332,1,262144,0,0,0,1,1:7332;
