total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
2.14577e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.60148e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.291667,0,1,0,8,1,0,8,0,0,0,1,0:1;
9.5129e-05,0,0,0,9.53674e-07,2,0,2,0,2,0,0,9.53674e-07,0,0,0.01,0.226667,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000139952,0,0,0,3.09944e-06,4,9.53674e-07,3,0,3,0,0,1.90735e-06,0,0,0.01,0.218333,1,3,0,330,2,0,16,0,0,0,1,0:1;1:2;
0.000182152,0,0,0,3.09944e-06,5,9.53674e-07,4,0,4,0,0,3.09944e-06,0,0,0.01,0.151667,1,4,0,490,3,0,32,0,0,0,1,0:1;1:3;
0.000637054,0,0,0,0.000137091,640,5.43594e-05,339,4.02927e-05,338,3.91006e-05,0,4.31538e-05,0,0,0.01,0.143333,1,338,0,53930,337,0,4096,0,0,0,1,0:1;1:337;
0.0301771,0.0300772,0,0.0300739,0.00546741,24761,0.00421238,21121,0.00670433,20629,0.00387836,1,0.00428867,0,0,0.01,0.143333,1,20629,1,3300490,20628,1,262144,0,0,0,1,1:20628;
0.0317609,0.0300772,0,0.0300739,0.00546741,24761,0.00421238,21121,0.00670433,20629,0.00387836,1,0.00428867,0,0,0.01,0.143333,1,20629,1,3299914,20628,1,262144,0,0,0,1,1:20616;
0.161345,0.159583,2.59876e-05,0.159569,0.026289,144786,0.0222652,124059,0.0349844,120934,0.0202663,6,0.0244732,0,0,0.02,0.143333,1,120934,6,19348714,120928,1,1048576,0,0,0,1,1:20611;2:100305;
0.56404,0.159583,2.59876e-05,0.159569,0.026289,144786,0.0222652,124059,0.0349844,120934,0.0202663,6,0.0244732,0,0,0.02,0.143333,1,120922,6,19347370,120928,1,1048576,0,0,0,1,1:20611;2:100305;
0.564207,0.159583,2.59876e-05,0.159569,0.026289,144786,0.0222652,124059,0.0349844,120934,0.0202663,6,0.0244732,0,0,0.02,0.143333,1,120922,6,19347372,120928,1,1048576,0,0,0,1,1:20611;2:100305;
