total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.60148e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.358333,0,1,0,8,1,0,8,0,0,0,1,0:1;
9.70364e-05,0,9.53674e-07,0,0,3,9.53674e-07,3,9.53674e-07,3,1.19209e-06,0,0,0,0,0.01,0.343333,1,3,0,330,2,0,16,0,0,0,1,0:1;1:2;
0.000228882,0,9.53674e-07,0,1.95503e-05,83,1.57356e-05,82,1.00136e-05,82,1.43051e-05,0,1.64509e-05,0,0,0.01,0.326667,1,82,0,12970,81,0,1024,0,0,0,1,0:1;1:81;
0.00227594,0,9.53674e-07,0,0.000398874,2230,0.000323772,1956,0.000403166,1955,0.000260592,0,0.000304461,0,0,0.01,0.318333,1,1955,0,312650,1954,0,16384,0,0,0,1,0:1;1:1954;
0.00237608,0,9.53674e-07,0,0.000407934,2274,0.000330448,2000,0.000409126,1999,0.000261784,0,0.000319719,0,0,0.01,0.318333,1,1999,0,319690,1998,0,16384,0,0,0,1,0:1;1:1998;
0.013773,0,9.53674e-07,0,0.00213623,11642,0.00197148,11072,0.00297737,11063,0.00188994,0,0.00204444,0,0,0.01,0.301667,1,11063,0,1769930,11062,0,131072,0,0,0,1,0:1;1:11062;
0.035955,0.035856,9.53674e-07,0.035852,0.00588894,27462,0.00504351,26851,0.00826311,26728,0.00513196,1,0.00523067,0,0,0.01,0.301667,1,26728,1,4276330,26727,1,262144,0,0,0,1,1:26727;
0.0382969,0.035856,9.53674e-07,0.035852,0.00588894,27462,0.00504351,26851,0.00826311,26728,0.00513196,1,0.00523067,0,0,0.01,0.301667,1,26728,1,4268170,26727,1,262144,0,0,0,1,1:26557;
0.163904,0.161382,2.47955e-05,0.161362,0.0254991,127648,0.0231309,124272,0.0359466,124004,0.0218415,5,0.0258334,0,0,0.02,0.301667,1,124004,5,19832330,123999,1,1048576,0,0,0,1,1:26553;2:97276;
0.57839,0.161382,2.47955e-05,0.161362,0.0254991,127648,0.0231309,124272,0.0359466,124004,0.0218415,5,0.0258334,0,0,0.02,0.301667,1,123834,5,19813290,123999,1,1048576,0,0,0,1,1:26553;2:97276;
0.57858,0.161382,2.47955e-05,0.161362,0.0254991,127648,0.0231309,124272,0.0359466,124004,0.0218415,5,0.0258334,0,0,0.02,0.301667,1,123834,5,19813292,123999,1,1048576,0,0,0,1,1:26553;2:97276;
