total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.69685e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.283333,0,1,0,8,1,0,8,0,0,0,1,0:1;
9.799e-05,0,9.53674e-07,0,2.14577e-06,5,9.53674e-07,5,9.53674e-07,4,1.19209e-06,0,9.53674e-07,0,0,0.01,0.276667,1,4,0,490,3,0,32,0,0,0,1,0:1;1:3;
0.000230789,0,9.53674e-07,0,2.52724e-05,84,1.54972e-05,83,1.21593e-05,82,9.53674e-06,0,2.12193e-05,0,0,0.01,0.268333,1,82,0,12970,81,0,1024,0,0,0,1,0:1;1:81;
0.000306845,0,9.53674e-07,0,3.43323e-05,114,1.7643e-05,113,1.71661e-05,112,1.14441e-05,0,3.00407e-05,0,0,0.01,0.26,1,112,0,17770,111,0,1024,0,0,0,1,0:1;1:111;
0.0069809,0,9.53674e-07,0,0.00122237,6980,0.00115585,6311,0.0012362,6222,0.000737429,0,0.000990629,0,0,0.01,0.243333,1,6222,0,995370,6221,0,65536,0,0,0,1,0:1;1:6221;
0.0080018,0,9.53674e-07,0,0.0013535,7893,0.00129056,7201,0.00146842,7085,0.000860453,0,0.00114751,0,0,0.01,0.243333,1,7085,0,1133450,7084,0,65536,0,0,0,1,0:1;1:7084;
0.0306568,0.0305591,9.53674e-07,0.030555,0.00486851,24608,0.00447941,23798,0.00689602,23553,0.00401568,1,0.00433159,0,0,0.01,0.243333,1,23553,1,3768330,23552,1,262144,0,0,0,1,1:23552;
0.0327268,0.0305591,9.53674e-07,0.030555,0.00486851,24608,0.00447941,23798,0.00689602,23553,0.00401568,1,0.00433159,0,0,0.01,0.243333,1,23553,1,3758154,23552,1,262144,0,0,0,1,1:23340;
0.0614078,0.0305591,7.86781e-06,0.030555,0.00986123,46240,0.00857496,44162,0.0129418,43825,0.00798535,1,0.00907016,0,0,0.02,0.236667,2,43825,1,7001680,43823,1,524288,0,0,0,1,1:23340;2:20272;
0.0651529,0.0628521,7.86781e-06,0.062834,0.0103087,49018,0.00906229,46940,0.0137725,46604,0.00838757,2,0.00962329,0,0,0.02,0.236667,2,46604,2,7446318,46602,1,524288,0,0,0,1,1:23339;2:23051;
0.068769,0.0628521,7.86781e-06,0.062834,0.0103087,49018,0.00906229,46940,0.0137725,46604,0.00838757,2,0.00962329,0,0,0.02,0.236667,2,46604,2,7432014,46602,1,524288,0,0,0,1,1:23248;2:22844;
0.155071,0.149071,2.69413e-05,0.149046,0.0233123,121628,0.0213006,115473,0.0333803,114515,0.0195229,5,0.023525,0,0,0.02,0.236667,2,114515,5,18297772,114510,1,1048576,0,0,0,1,1:23245;2:90755;
0.539573,0.149071,2.69413e-05,0.149046,0.0233123,121628,0.0213006,115473,0.0333803,114515,0.0195229,5,0.023525,0,0,0.02,0.236667,2,114005,5,18240652,114510,1,1048576,0,0,0,1,1:23245;2:90755;
0.539794,0.149071,2.69413e-05,0.149046,0.0233123,121628,0.0213006,115473,0.0333803,114515,0.0195229,5,0.023525,0,0,0.02,0.236667,2,114005,5,18240656,114510,1,1048576,0,0,0,1,1:23245;2:90755;
