total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.90735e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
7.00951e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0166667,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.045321,0.045193,9.53674e-07,0.045187,0.00715804,28373,0.00640702,27967,0.0100145,27968,0.00771761,1,0.00676012,0,0,0.001,0.0166667,0,27968,1,4474728,27967,1,262144,0,0,0,1,1:27967;
0.048147,0.045193,9.53674e-07,0.045187,0.00715804,28373,0.00640702,27967,0.0100145,27968,0.00771761,1,0.00676012,0,0,0.001,0.0166667,0,27968,1,4474728,27967,1,262144,0,0,0,1,1:27967;
0.303226,0.298006,5.48363e-05,0.297975,0.0444024,201612,0.0423644,198229,0.0694649,198229,0.0403631,8,0.0494194,0,0,0.002,0.0103333,2,198229,8,31716496,198220,1,2097152,0,0,0,1,1:27960;2:170261;
0.331628,0.32853,5.48363e-05,0.328496,0.0488691,222793,0.0461509,215647,0.0756974,215648,0.0434752,9,0.0538096,0,0,0.002,0.0103333,2,215648,9,34503534,215639,1,2097152,0,0,0,1,1:27959;2:187680;
0.375458,0.32853,5.48363e-05,0.328496,0.0488691,222793,0.0461509,215647,0.0756974,215648,0.0434752,9,0.0538096,0,0,0.002,0.0103333,2,215648,9,32919390,215639,1,2097152,0,0,0,1,1:23899;2:158737;
1.60303,1.55559,0.000369549,1.55516,0.252973,1216930,0.211725,1022257,0.348854,1022258,0.198525,51,0.249382,0,0,0.002,0.0103333,2,1022258,51,161976988,1022207,1,8388608,0,0,0,1,1:23857;2:965347;
5.0529,1.55559,0.000369549,1.55516,0.252973,1216930,0.211725,1022257,0.348854,1022258,0.198525,51,0.249382,0,0,0.002,0.0103333,2,989255,51,158280652,1022207,1,8388608,0,0,0,1,1:23857;2:965347;
5.06882,1.55559,0.000369549,1.55516,0.252973,1216930,0.211725,1022257,0.348854,1022258,0.198525,51,0.249382,0,0,0.002,0.0103333,2,989255,51,158280656,1022207,1,8388608,0,0,0,1,1:23857;2:965347;
