total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
5.6982e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0218978,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.0173991,0.0173099,0,0.017303,0.00357985,25982,0.00219893,15028,0.00340962,15029,0.00249052,1,0.00231719,0,0,0.01,0.0218978,0,15029,1,2404488,15028,1,131072,0,0,0,1,1:15028;
0.0186729,0.0173099,0,0.017303,0.00357985,25982,0.00219893,15028,0.00340962,15029,0.00249052,1,0.00231719,0,0,0.01,0.0218978,0,15029,1,2404488,15028,1,131072,0,0,0,1,1:15028;
5.48233,5.47834,0.00229549,5.47576,2.29558,24454831,1.66676,13500831,0.00340962,15029,0.00249052,1000,0.00231719,0,0,0.02,0.0218978,0,14030,1,2356538,14029,1,131072,0,0,0,1,1:14029;
11.0905,11.0839,0.00458288,11.0788,4.60476,48093529,3.34695,26185529,0.00340962,15029,0.00249052,2000,0.00231719,0,0,0.02,0.0218978,0,13030,1,2308538,13029,1,131072,0,0,0,1,1:13029;
16.8789,16.8697,0.00691605,16.8621,6.99462,72441111,5.1254,39579111,0.00340962,15029,0.00249052,3000,0.00231719,0,0,0.02,0.0218978,0,12030,1,2260538,12029,1,131072,0,0,0,1,1:12029;
22.7251,22.7132,0.00920105,22.7032,9.41094,96956518,6.93071,53140518,0.00340962,15029,0.00249052,4000,0.00231719,0,0,0.02,0.0218978,0,11030,1,2212538,11029,1,131072,0,0,0,1,1:11029;
28.1101,28.0958,0.0113561,28.0834,11.6296,120812551,8.5591,66042551,0.00340962,15029,0.00249052,5000,0.00231719,0,0,0.02,0.0218978,0,10030,1,2164538,10029,1,131072,0,0,0,1,1:10029;
33.6493,33.6325,0.0134904,33.6178,13.9109,144822635,10.2415,79098635,0.00340962,15029,0.00249052,6000,0.00231719,0,0,0.02,0.0218978,0,9030,1,2116538,9029,1,131072,0,0,0,1,1:9029;
38.9526,38.9335,0.0155115,38.9166,16.1031,168901732,11.8536,92223732,0.00340962,15029,0.00249052,7000,0.00231719,0,0,0.02,0.0218978,0,8030,1,2068538,8029,1,131072,0,0,0,1,1:8029;
44.5043,44.483,0.0174015,44.4639,18.3994,193599175,13.5786,105967175,0.00340962,15029,0.00249052,8000,0.00231719,0,0,0.02,0.0218978,0,7030,1,2020538,7029,1,131072,0,0,0,1,1:7029;
50.1687,50.1451,0.019428,50.1239,20.7472,217756293,15.3046,119170293,0.00340962,15029,0.00249052,9000,0.00231719,0,0,0.02,0.0218978,0,6030,1,1972538,6029,1,131072,0,0,0,1,1:6029;
55.9556,55.9296,0.0214512,55.9063,23.1434,241891713,17.0698,132351713,0.00340962,15029,0.00249052,10000,0.00231719,0,0,0.02,0.0218978,0,5030,1,1924538,5029,1,131072,0,0,0,1,1:5029;
61.3526,61.3244,0.0232968,61.2992,25.3811,266316742,18.7301,145822742,0.00340962,15029,0.00249052,11000,0.00231719,0,0,0.02,0.0218978,0,4030,1,1876538,4029,1,131072,0,0,0,1,1:4029;
67.1437,67.1135,0.0249927,67.0864,27.766,290695020,20.5196,159247020,0.00340962,15029,0.00249052,12000,0.00231719,0,0,0.02,0.0218978,0,3030,1,1828538,3029,1,131072,0,0,0,1,1:3029;
72.9289,72.8966,0.0267298,72.8679,30.1415,315044663,22.3078,172642663,0.00340962,15029,0.00249052,13000,0.00231719,0,0,0.02,0.0218978,0,2030,1,1780538,2029,1,131072,0,0,0,1,1:2029;
78.7618,78.7276,0.0283363,78.6972,32.5461,339500357,24.1144,186144357,0.00340962,15029,0.00249052,14000,0.00231719,0,0,0.02,0.0218978,0,1030,1,1732538,1029,1,131072,0,0,0,1,1:1029;
84.5879,84.5517,0.0300314,84.5196,34.9514,363921933,25.9127,199611933,0.00340962,15029,0.00249052,15000,0.00231719,0,0,0.02,0.0218978,0,30,1,1684538,29,1,131072,0,0,0,1,1:29;
84.7564,84.7201,0.0300572,84.6879,35.0207,364630497,25.9648,200002831,0.00340962,15029,0.00249052,15029,0.00231719,0,0,0.02,0.0218978,0,0,1,1683144,0,0,131072,0,0,0,1,
84.7597,84.7201,0.0300572,84.6879,35.0207,364630497,25.9648,200002831,0.00340962,15029,0.00249052,15029,0.00231719,0,0,0.02,0.0218978,0,0,1,1683144,0,0,131072,0,0,0,1,
84.7598,84.7201,0.0300572,84.6879,35.0207,364630497,25.9648,200002831,0.00340962,15029,0.00249052,15029,0.00231719,0,0,0.02,0.0218978,0,0,1,1683144,0,0,131072,0,0,0,1,
