total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.19209e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.00543e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.306569,0,1,0,8,1,0,8,0,0,0,1,0:1;
7.82013e-05,0,0,0,0,3,1.90735e-06,3,9.53674e-07,2,0,0,0,0,0,0.01,0.280073,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000183105,0,0,0,1.43051e-05,82,1.4782e-05,81,9.29832e-06,80,8.10623e-06,0,5.00679e-06,0,0,0.01,0.243577,1,80,0,12650,79,0,1024,0,0,0,1,0:1;1:79;
0.000740051,0,0,0,0.000161648,859,8.72612e-05,640,9.13143e-05,639,7.15256e-05,0,6.19888e-05,0,0,0.01,0.236277,1,639,0,102090,638,0,8192,0,0,0,1,0:1;1:638;
0.00185323,0,0,0,0.000408888,2224,0.000261068,1832,0.000252247,1826,0.000226259,0,0.000184774,0,0,0.01,0.20708,1,1826,0,292010,1825,0,16384,0,0,0,1,0:1;1:1825;
0.0255132,0.0254412,0,0.0254378,0.00381207,25978,0.00342774,24181,0.00584435,24132,0.00415254,1,0.00348926,0,0,0.01,0.20708,1,24132,1,3860970,24131,1,262144,0,0,0,1,1:24131;
0.028306,0.0254412,0,0.0254378,0.00381207,25978,0.00342774,24181,0.00584435,24132,0.00415254,1,0.00348926,0,0,0.01,0.20708,1,24132,1,3857082,24131,1,262144,0,0,0,1,1:24050;
0.333233,0.32443,7.77245e-05,0.324411,0.0496271,364095,0.0450363,324555,0.0747793,317250,0.040776,16,0.0527201,0,0,0.114891,0.202482,2,317250,16,50755968,317233,1,4194304,0,0,0,1,1:24035;2:293118;
0.348955,0.34595,7.77245e-05,0.345929,0.0517218,379981,0.0470586,339453,0.0785885,332078,0.0426252,17,0.0551491,0,0,0.114891,0.202482,2,332078,17,53128446,332061,1,4194304,0,0,0,1,1:24034;2:307946;
0.374002,0.34595,7.77245e-05,0.345929,0.0517218,379981,0.0470586,339453,0.0785885,332078,0.0426252,17,0.0551491,0,0,0.114891,0.202482,2,332078,17,52562526,332061,1,4194304,0,0,0,1,1:23666;2:296524;
1.09085,1.0625,0.000298738,1.06243,0.157708,1169796,0.144023,1033857,0.244281,1013739,0.133527,51,0.17115,0,0,0.0272993,0.202482,2,1013739,51,161628284,1013688,1,8388608,0,0,0,1,1:23632;2:978185;
3.80031,1.0625,0.000298738,1.06243,0.157708,1169796,0.144023,1033857,0.244281,1013739,0.133527,51,0.17115,0,0,0.0272993,0.202482,2,1001868,51,160298732,1013688,1,8388608,0,0,0,1,1:23632;2:978185;
3.80195,1.0625,0.000298738,1.06243,0.157708,1169796,0.144023,1033857,0.244281,1013739,0.133527,51,0.17115,0,0,0.0272993,0.202482,2,1001868,51,160298736,1013688,1,8388608,0,0,0,1,1:23632;2:978185;
