total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
7.00951e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0364964,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000153065,0,9.53674e-07,0,1.16825e-05,50,1.23978e-05,34,7.15256e-06,34,5.00679e-06,0,9.53674e-07,0,0,0.01,0.0245985,1,34,0,5290,33,0,512,0,0,0,1,0:1;1:33;
0.016248,0.0161419,9.53674e-07,0.0161381,0.00393486,25982,0.00281096,15766,0.00244403,9775,0.00200891,1,0.00183582,0,0,0.01,0.0245985,1,9775,1,1563850,9774,1,131072,0,0,0,1,1:9774;
0.017873,0.0161419,9.53674e-07,0.0161381,0.00393486,25982,0.00281096,15766,0.00244403,9775,0.00200891,1,0.00183582,0,0,0.01,0.0245985,1,9775,1,1563274,9774,1,131072,0,0,0,1,1:9762;
5.16094,5.15642,0.00251079,5.15372,2.46659,25097352,1.23606,9063599,0.00244403,9775,0.00200891,1000,0.00183582,0,0,0.02,0.0245985,1,8774,1,1515100,8773,1,131072,0,0,0,1,1:8763;
11.9237,11.9147,0.00659776,11.9075,5.9476,49884805,2.80923,17801342,0.00244403,9775,0.00200891,2000,0.00183582,0,0,0.02,0.0245985,1,7771,1,1466764,7770,1,131072,0,0,0,1,1:7763;
19.9455,19.9317,0.0105574,19.9202,9.87164,74874856,4.83624,26695615,0.00244403,9775,0.00200891,3000,0.00183582,0,0,0.02,0.0245985,1,6769,1,1418540,6768,1,131072,0,0,0,1,1:6763;
25.9809,25.9639,0.0135121,25.949,12.7993,99900835,6.29661,35620701,0.00244403,9775,0.00200891,4000,0.00183582,0,0,0.02,0.0245985,1,5766,1,1370204,5765,1,131072,0,0,0,1,1:5763;
31.478,31.457,0.0170879,31.4381,15.6936,124926094,7.50074,44533758,0.00244403,9775,0.00200891,5000,0.00183582,0,0,0.02,0.0245985,1,4764,1,1321980,4763,1,131072,0,0,0,1,1:4763;
37.0093,36.9845,0.0205076,36.9612,18.5914,149429596,8.69674,53001360,0.00244403,9775,0.00200891,6000,0.00183582,0,0,0.02,0.0245985,1,3764,1,1273980,3763,1,131072,0,0,0,1,1:3763;
42.1513,42.124,0.0227282,42.098,21.1299,174359218,9.88302,61850214,0.00244403,9775,0.00200891,7000,0.00183582,0,0,0.02,0.0245985,1,2764,1,1225980,2763,1,131072,0,0,0,1,1:2763;
47.3865,47.3564,0.0252106,47.3276,23.7655,199050647,11.0576,70471398,0.00244403,9775,0.00200891,8000,0.00183582,0,0,0.02,0.0245985,1,1764,1,1177980,1763,1,131072,0,0,0,1,1:1763;
53.9194,53.8862,0.0278714,53.854,26.9799,223908200,12.6185,79250683,0.00244403,9775,0.00200891,9000,0.00183582,0,0,0.02,0.0245985,1,764,1,1129980,763,1,131072,0,0,0,1,1:763;
58.2586,58.2234,0.0295672,58.1891,29.1465,242837558,13.6088,85913908,0.00244403,9775,0.00200891,9763,0.00183582,0,0,0.02,0.0245985,1,0,1,1093354,0,0,131072,0,0,0,1,
58.2715,58.2234,0.0295672,58.1891,29.1465,242837558,13.6088,85913908,0.00244403,9775,0.00200891,9763,0.00183582,0,0,0.02,0.0245985,1,0,1,1093354,0,0,131072,0,0,0,1,
58.2717,58.2234,0.0295672,58.1891,29.1465,242837558,13.6088,85913908,0.00244403,9775,0.00200891,9763,0.00183582,0,0,0.02,0.0245985,1,0,1,1093356,0,0,131072,0,0,0,1,
