total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
5.4121e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.306569,0,1,0,8,1,0,8,0,0,0,1,0:1;
8.79765e-05,0,0,0,9.53674e-07,2,9.53674e-07,1,0,1,0,0,0,0,0,0.01,0.185182,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000119925,0,0,0,9.53674e-07,4,1.90735e-06,2,0,2,0,0,9.53674e-07,0,0,0.01,0.134088,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000162125,0,0,0,6.19888e-06,16,5.96046e-06,13,9.53674e-07,13,0,0,9.53674e-07,0,0,0.01,0.0829927,1,13,0,1930,12,0,128,0,0,0,1,0:1;1:12;
0.000237942,0,0,0,2.93255e-05,71,1.00136e-05,56,2.86102e-06,54,3.8147e-06,0,8.10623e-06,0,0,0.01,0.0683942,1,54,0,8490,53,0,512,0,0,0,1,0:1;1:53;
0.00325513,0,0,0,0.000911474,4744,0.000452042,2932,0.000389338,2719,0.000355482,0,0.000334501,0,0,0.01,0.0610949,1,2719,0,434890,2718,0,32768,0,0,0,1,0:1;1:2718;
0.00979209,0,0,0,0.00222254,16030,0.00141096,9734,0.00142932,9127,0.00133729,0,0.00112081,0,0,0.01,0.0537956,1,9127,0,1460170,9126,0,131072,0,0,0,1,0:1;1:9126;
0.0188379,0.0187531,0,0.01875,0.00339437,25981,0.00266981,17774,0.00318384,16959,0.00313878,1,0.00249457,0,0,0.01,0.0537956,1,16959,1,2713290,16958,1,262144,0,0,0,1,1:16958;
0.0204401,0.0187531,0,0.01875,0.00339437,25981,0.00266981,17774,0.00318384,16959,0.00313878,1,0.00249457,0,0,0.01,0.0537956,1,16959,1,2690394,16958,1,262144,0,0,0,1,1:16481;
1.23811,1.23591,0.000461817,1.23581,0.246951,1912877,0.159948,1100069,0.253971,1004150,0.145662,77,0.18328,0,0,0.0345985,0.0537956,1,1004149,77,160640842,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
4.42636,1.23591,0.000461817,1.23581,0.246951,1912877,0.159948,1100069,0.253971,1004150,0.145662,77,0.18328,0,0,0.0345985,0.0537956,1,1003673,77,160587530,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
4.43457,1.23591,0.000461817,1.23581,0.246951,1912877,0.159948,1100069,0.253971,1004150,0.145662,77,0.18328,0,0,0.0345985,0.0537956,1,1003673,77,160587532,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
