total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.19209e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
0.000101089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0729927,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.00218701,0,0,0,0.000314713,4530,0.000320911,2551,0.000350475,2480,0.000249624,0,0.000323534,0,0,0.01,0.0683942,1,2480,0,396650,2479,0,32768,0,0,0,1,0:1;1:2479;
0.0149791,0.0148039,0,0.0147991,0.00188327,25943,0.0022099,15244,0.0032506,15159,0.00224566,1,0.00219035,0,0,0.01,0.0683942,1,15159,1,2425290,15158,1,131072,0,0,0,1,1:15158;
0.017741,0.0148039,0,0.0147991,0.00188327,25943,0.0022099,15244,0.0032506,15159,0.00224566,1,0.00219035,0,0,0.01,0.0683942,1,15159,1,2419578,15158,1,131072,0,0,0,1,1:15039;
0.947214,0.943819,0.000377417,0.943711,0.12195,1849316,0.130535,1025130,0.207619,1008116,0.124347,75,0.155504,0,0,0.0491971,0.0683942,1,1008113,75,161292362,1008038,1,8388608,0,0,0,1,1:14965;2:992957;
3.53221,0.943819,0.000377417,0.943711,0.12195,1849316,0.130535,1025130,0.207619,1008116,0.124347,75,0.155504,0,0,0.0491971,0.0683942,1,1007997,75,161279370,1008038,1,8388608,0,0,0,1,1:14965;2:992957;
3.53243,0.943819,0.000377417,0.943711,0.12195,1849316,0.130535,1025130,0.207619,1008116,0.124347,75,0.155504,0,0,0.0491971,0.0683942,1,1007997,75,161279372,1008038,1,8388608,0,0,0,1,1:14965;2:992957;
