total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
3.8147e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.211679,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000134945,0,0,0,8.82149e-06,60,1.88351e-05,58,8.10623e-06,58,4.05312e-06,0,1.38283e-05,0,0,0.01,0.20708,1,58,0,9130,57,0,512,0,0,0,1,0:1;1:57;
0.000221014,0,0,0,1.28746e-05,111,2.47955e-05,109,2.40803e-05,109,8.82149e-06,0,2.5034e-05,0,0,0.01,0.185182,1,109,0,17290,108,0,1024,0,0,0,1,0:1;1:108;
0.0116091,0,0,0,0.00214577,14156,0.00172877,12447,0.00226808,12104,0.00163341,0,0.00131226,0,0,0.01,0.177883,1,12104,0,1936490,12103,0,131072,0,0,0,1,0:1;1:12103;
0.0152581,0,0,0,0.00263929,18543,0.00225854,16408,0.00316453,15904,0.0021894,0,0.00170588,0,0,0.01,0.170584,1,15904,0,2544490,15903,0,131072,0,0,0,1,0:1;1:15903;
0.0180671,0,0,0,0.00303578,21694,0.00266433,19383,0.00377297,18869,0.00270963,0,0.00203085,0,0,0.01,0.170584,1,18869,0,3018890,18868,0,262144,0,0,0,1,0:1;1:18868;
0.0181131,0,0,0,0.00303793,21706,0.00266528,19395,0.00377512,18881,0.00270963,0,0.0020318,0,0,0.01,0.155985,1,18881,0,3020810,18880,0,262144,0,0,0,1,0:1;1:18880;
0.0222981,0.022228,0,0.0222249,0.00356174,25941,0.00324917,23525,0.00474358,22917,0.00340676,1,0.00266099,0,0,0.01,0.155985,1,22917,1,3666570,22916,1,262144,0,0,0,1,1:22916;
0.026082,0.022228,0,0.0222249,0.00356174,25941,0.00324917,23525,0.00474358,22917,0.00340676,1,0.00266099,0,0,0.01,0.155985,1,22917,1,3574410,22916,1,262144,0,0,0,1,1:20996;
0.335446,0.310586,8.4877e-05,0.310493,0.0550752,433442,0.0454643,328399,0.0738418,311907,0.0398655,17,0.0505915,0,0,0.0272993,0.151387,2,311904,17,49812480,311886,1,4194304,0,0,0,1,1:20980;2:288990;
0.340521,0.336528,8.4877e-05,0.336433,0.055434,436536,0.0458782,331493,0.0747621,314969,0.040246,18,0.0511565,0,0,0.0272993,0.151387,2,314966,18,50302398,314948,1,4194304,0,0,0,1,1:20979;2:292052;
0.368482,0.336528,8.4877e-05,0.336433,0.055434,436536,0.0458782,331493,0.0747621,314969,0.040246,18,0.0511565,0,0,0.0272993,0.151387,2,314966,18,48898062,314948,1,4194304,0,0,0,1,1:20505;2:263269;
1.18067,1.14835,0.000375271,1.14817,0.204925,1581516,0.159769,1121038,0.246095,1000595,0.136046,65,0.171196,0,0,0.12219,0.151387,2,1000586,62,158597740,1000524,1,8388608,0,0,0,1,1:20458;2:948895;
4.49244,1.14835,0.000375271,1.14817,0.204925,1581516,0.159769,1121038,0.246095,1000595,0.136046,65,0.171196,0,0,0.12219,0.151387,2,969415,62,155106588,1000524,1,8388608,0,0,0,1,1:20458;2:948895;
4.49702,1.14835,0.000375271,1.14817,0.204925,1581516,0.159769,1121038,0.246095,1000595,0.136046,65,0.171196,0,0,0.12219,0.151387,2,969415,62,155106592,1000524,1,8388608,0,0,0,1,1:20458;2:948895;
