total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
1.19209e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
7.20024e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0291971,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.0240481,0.0239341,0,0.0239289,0.00459599,25982,0.00309277,15850,0.00502849,15794,0.00347352,1,0.00328159,0,0,0.01,0.0291971,0,15794,1,2526888,15793,1,131072,0,0,0,1,1:15793;
0.025583,0.0239341,0,0.0239289,0.00459599,25982,0.00309277,15850,0.00502849,15794,0.00347352,1,0.00328159,0,0,0.01,0.0291971,0,15794,1,2526888,15793,1,131072,0,0,0,1,1:15793;
7.1765,7.17159,0.00290847,7.16849,3.03532,24772033,2.2071,13964559,0.00502849,15794,0.00347352,1000,0.00328159,0,0,0.0272993,0.0291971,0,14795,1,2478938,14794,1,131072,0,0,0,1,1:14794;
12.9284,12.9206,0.00551295,12.9148,5.49221,48372535,3.91607,27248891,0.00502849,15794,0.00347352,2000,0.00328159,0,0,0.0272993,0.0291971,0,13795,1,2430938,13794,1,131072,0,0,0,1,1:13794;
18.9024,18.8917,0.00807714,18.8832,8.02278,72428782,5.72594,41020433,0.00502849,15794,0.00347352,3000,0.00328159,0,0,0.02,0.0291971,0,12795,1,2382938,12794,1,131072,0,0,0,1,1:12794;
24.8992,24.8856,0.0107133,24.8743,10.5949,96930194,7.55975,55189186,0.00502849,15794,0.00347352,4000,0.00328159,0,0,0.0272993,0.0291971,0,11795,1,2334938,11794,1,131072,0,0,0,1,1:11794;
30.9726,30.956,0.0133476,30.9421,13.1938,121327860,9.41,69073445,0.00502849,15794,0.00347352,5000,0.00328159,0,0,0.02,0.0291971,0,10795,1,2286938,10794,1,131072,0,0,0,1,1:10794;
36.7858,36.7664,0.0158656,36.7498,15.6581,145113273,11.1595,82640153,0.00502849,15794,0.00347352,6000,0.00328159,0,0,0.0272993,0.0291971,0,9795,1,2238938,9794,1,131072,0,0,0,1,1:9794;
42.8059,42.7836,0.0184052,42.7643,18.2269,169235012,12.986,96462959,0.00502849,15794,0.00347352,7000,0.00328159,0,0,0.02,0.0291971,0,8795,1,2190938,8794,1,131072,0,0,0,1,1:8794;
48.7614,48.7364,0.0208266,48.7145,20.7712,193587508,14.7913,110518020,0.00502849,15794,0.00347352,8000,0.00328159,0,0,0.02,0.0291971,0,7795,1,2142938,7794,1,131072,0,0,0,1,1:7794;
54.8122,54.7846,0.0231335,54.7603,23.346,218004438,16.6589,124804854,0.00502849,15794,0.00347352,9000,0.00328159,0,0,0.02,0.0291971,0,6795,1,2094938,6794,1,131072,0,0,0,1,1:6794;
60.5915,60.5613,0.0253975,60.5343,25.8114,241990561,18.4037,138518756,0.00502849,15794,0.00347352,10000,0.00328159,0,0,0.0272993,0.0291971,0,5795,1,2046938,5794,1,131072,0,0,0,1,1:5794;
66.3633,66.3305,0.0276561,66.3012,28.2766,266246902,20.1614,152497335,0.00502849,15794,0.00347352,11000,0.00328159,0,0,0.02,0.0291971,0,4795,1,1998938,4794,1,131072,0,0,0,1,1:4794;
72.6246,72.5892,0.0299065,72.5577,30.9452,290806831,22.0895,166792324,0.00502849,15794,0.00347352,12000,0.00328159,0,0,0.02,0.0291971,0,3795,1,1950938,3794,1,131072,0,0,0,1,1:3794;
78.8194,78.7816,0.0320201,78.748,33.5694,314976431,23.989,180786824,0.00502849,15794,0.00347352,13000,0.00328159,0,0,0.02,0.0291971,0,2795,1,1902938,2794,1,131072,0,0,0,1,1:2794;
84.9242,84.884,0.0340238,84.8483,36.1896,339599780,25.8718,195208870,0.00502849,15794,0.00347352,14000,0.00328159,0,0,0.02,0.0291971,0,1795,1,1854938,1794,1,131072,0,0,0,1,1:1794;
90.9555,90.9132,0.0358293,90.8753,38.7547,363895198,27.7252,209308182,0.00502849,15794,0.00347352,15000,0.00328159,0,0,0.0272993,0.0291971,0,795,1,1806938,794,1,131072,0,0,0,1,1:794;
95.5908,95.547,0.0370753,95.5076,40.7341,383302127,29.1512,220630567,0.00502849,15794,0.00347352,15794,0.00328159,0,0,0.02,0.0291971,0,0,1,1768824,0,0,131072,0,0,0,1,
95.5981,95.547,0.0370753,95.5076,40.7341,383302127,29.1512,220630567,0.00502849,15794,0.00347352,15794,0.00328159,0,0,0.02,0.0291971,0,0,1,1768824,0,0,131072,0,0,0,1,
95.5982,95.547,0.0370753,95.5076,40.7341,383302127,29.1512,220630567,0.00502849,15794,0.00347352,15794,0.00328159,0,0,0.02,0.0291971,0,0,1,1768824,0,0,131072,0,0,0,1,
