total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
3.88622e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0291971,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.0177999,0.0177169,0,0.017714,0.0034461,25981,0.00270462,21132,0.00358224,19432,0.00255084,1,0.00193191,0,0,0.01,0.0291971,0,19432,1,3108968,19431,1,262144,0,0,0,1,1:19431;
0.0191929,0.0177169,0,0.017714,0.0034461,25981,0.00270462,21132,0.00358224,19432,0.00255084,1,0.00193191,0,0,0.01,0.0291971,0,19432,1,3108968,19431,1,262144,0,0,0,1,1:19431;
6.07669,6.07294,0.0020411,6.07046,2.27511,24599997,2.12899,17518441,0.00358224,19432,0.00255084,1000,0.00193191,0,0,0.0272993,0.0291971,0,18433,1,3061018,18432,1,262144,0,0,0,1,1:18432;
12.0844,12.0783,0.00409102,12.0733,4.5088,49121163,4.25784,35220706,0.00358224,19432,0.00255084,2000,0.00193191,0,0,0.02,0.0291971,0,17433,1,3013018,17432,1,262144,0,0,0,1,1:17432;
18.1195,18.1111,0.00614309,18.1037,6.74811,73210813,6.37438,52406683,0.00358224,19432,0.00255084,3000,0.00193191,0,0,0.0272993,0.0291971,0,16433,1,2965018,16432,1,262144,0,0,0,1,1:16432;
24.0807,24.07,0.00817847,24.0603,8.97449,96984495,8.42495,68890384,0.00358224,19432,0.00255084,4000,0.00193191,0,0,0.02,0.0291971,0,15433,1,2917018,15432,1,262144,0,0,0,1,1:15432;
29.9804,29.9675,0.0101314,29.9555,11.175,120769233,10.4688,85630823,0.00358224,19432,0.00255084,5000,0.00193191,0,0,0.02,0.0291971,0,14433,1,2869018,14432,1,262144,0,0,0,1,1:14432;
36.0896,36.0744,0.0121155,36.0603,13.4139,144407836,12.6015,102318130,0.00358224,19432,0.00255084,6000,0.00193191,0,0,0.02,0.0291971,0,13433,1,2821018,13432,1,262144,0,0,0,1,1:13432;
42.0485,42.0309,0.0142388,42.0144,15.6434,168178627,14.6638,119145780,0.00358224,19432,0.00255084,7000,0.00193191,0,0,0.0272993,0.0291971,0,12433,1,2773018,12432,1,262144,0,0,0,1,1:12432;
48.2629,48.2431,0.0162795,48.2244,17.9511,192169406,16.8343,136166400,0.00358224,19432,0.00255084,8000,0.00193191,0,0,0.02,0.0291971,0,11433,1,2725018,11432,1,262144,0,0,0,1,1:11432;
54.1095,54.0875,0.0182788,54.0667,20.132,216018136,18.8453,152678979,0.00358224,19432,0.00255084,9000,0.00193191,0,0,0.02,0.0291971,0,10433,1,2677018,10432,1,262144,0,0,0,1,1:10432;
60.4574,60.433,0.0203199,60.41,22.4829,240438261,21.0831,170024090,0.00358224,19432,0.00255084,10000,0.00193191,0,0,0.02,0.0291971,0,9433,1,2629018,9432,1,262144,0,0,0,1,1:9432;
66.7804,66.7539,0.0221829,66.7286,24.8123,264647193,23.3247,187371812,0.00358224,19432,0.00255084,11000,0.00193191,0,0,0.02,0.0291971,0,8433,1,2581018,8432,1,262144,0,0,0,1,1:8432;
72.8288,72.8001,0.0242119,72.7725,27.1287,287918860,25.344,203320040,0.00358224,19432,0.00255084,12000,0.00193191,0,0,0.0272993,0.0291971,0,7433,1,2533018,7432,1,262144,0,0,0,1,1:7432;
78.6509,78.6201,0.02601,78.5903,29.307,311075947,27.3174,219311620,0.00358224,19432,0.00255084,13000,0.00193191,0,0,0.0272993,0.0291971,0,6433,1,2485018,6432,1,262144,0,0,0,1,1:6432;
84.7363,84.7034,0.0278137,84.6715,31.5594,334540795,29.4069,235453430,0.00358224,19432,0.00255084,14000,0.00193191,0,0,0.02,0.0291971,0,5433,1,2437018,5432,1,262144,0,0,0,1,1:5432;
91.0966,91.0618,0.0295849,91.0279,33.9249,358948070,31.6449,252790854,0.00358224,19432,0.00255084,15000,0.00193191,0,0,0.02,0.0291971,0,4433,1,2389018,4432,1,262144,0,0,0,1,1:4432;
96.7446,96.7079,0.0310884,96.6722,36.0311,382299908,33.5726,268848949,0.00358224,19432,0.00255084,16000,0.00193191,0,0,0.02,0.0291971,0,3433,1,2341018,3432,1,262144,0,0,0,1,1:3432;
102.848,102.81,0.0327997,102.772,38.3027,405748545,35.6578,284978822,0.00358224,19432,0.00255084,17000,0.00193191,0,0,0.02,0.0291971,0,2433,1,2293018,2432,1,262144,0,0,0,1,1:2432;
109.018,108.978,0.0343695,108.939,40.5997,429365796,37.7854,301424117,0.00358224,19432,0.00255084,18000,0.00193191,0,0,0.02,0.0291971,0,1433,1,2245018,1432,1,262144,0,0,0,1,1:1432;
114.817,114.775,0.0357518,114.734,42.7648,452979726,39.7786,317819969,0.00358224,19432,0.00255084,19000,0.00193191,0,0,0.0272993,0.0291971,0,433,1,2197018,432,1,262144,0,0,0,1,1:432;
117.41,117.367,0.0362921,117.325,43.7339,463215198,40.6692,324915243,0.00358224,19432,0.00255084,19432,0.00193191,0,0,0.02,0.0291971,0,0,1,2176280,0,0,262144,0,0,0,1,
117.412,117.367,0.0362921,117.325,43.7339,463215198,40.6692,324915243,0.00358224,19432,0.00255084,19432,0.00193191,0,0,0.02,0.0291971,0,0,1,2176280,0,0,262144,0,0,0,1,
117.412,117.367,0.0362921,117.325,43.7339,463215198,40.6692,324915243,0.00358224,19432,0.00255084,19432,0.00193191,0,0,0.02,0.0291971,0,0,1,2176280,0,0,262144,0,0,0,1,
