total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
3.60012e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.306569,0,1,0,8,1,0,8,0,0,0,1,0:1;
6.8903e-05,0,9.53674e-07,0,9.53674e-07,2,0,1,0,1,0,0,0,0,0,0.01,0.185182,1,1,0,10,1,0,8,0,0,0,1,0:1;
9.89437e-05,0,9.53674e-07,0,9.53674e-07,4,9.53674e-07,2,0,2,0,0,1.19209e-06,0,0,0.01,0.134088,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000154018,0,9.53674e-07,0,2.86102e-06,16,5.00679e-06,13,9.53674e-07,13,1.19209e-06,0,3.09944e-06,0,0,0.01,0.0829927,1,13,0,1930,12,0,128,0,0,0,1,0:1;1:12;
0.000236988,0,9.53674e-07,0,1.5974e-05,71,1.19209e-05,56,7.62939e-06,54,6.4373e-06,0,1.81198e-05,0,0,0.01,0.0683942,1,54,0,8490,53,0,512,0,0,0,1,0:1;1:53;
0.00280404,0,9.53674e-07,0,0.000777245,4744,0.000315905,2932,0.000394344,2719,0.000287056,0,0.000280619,0,0,0.01,0.0610949,1,2719,0,434890,2718,0,32768,0,0,0,1,0:1;1:2718;
0.00895286,0,9.53674e-07,0,0.00214314,16030,0.0011344,9734,0.00155926,9127,0.00117421,0,0.000920296,0,0,0.01,0.0537956,1,9127,0,1460170,9126,0,131072,0,0,0,1,0:1;1:9126;
0.0158629,0.0157981,9.53674e-07,0.015795,0.00330687,25981,0.0021317,17774,0.00306702,16959,0.00229454,1,0.00166225,0,0,0.01,0.0537956,1,16959,1,2713290,16958,1,262144,0,0,0,1,1:16958;
0.0170219,0.0157981,9.53674e-07,0.015795,0.00330687,25981,0.0021317,17774,0.00306702,16959,0.00229454,1,0.00166225,0,0,0.01,0.0537956,1,16959,1,2690394,16958,1,262144,0,0,0,1,1:16481;
1.07833,1.07665,0.00039196,1.07656,0.244753,1912877,0.135892,1100069,0.201841,1004150,0.1264,77,0.153986,0,0,0.0345985,0.0537956,1,1004149,77,160640842,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
3.91647,1.07665,0.00039196,1.07656,0.244753,1912877,0.135892,1100069,0.201841,1004150,0.1264,77,0.153986,0,0,0.0345985,0.0537956,1,1003673,77,160587530,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
3.91667,1.07665,0.00039196,1.07656,0.244753,1912877,0.135892,1100069,0.201841,1004150,0.1264,77,0.153986,0,0,0.0345985,0.0537956,1,1003673,77,160587532,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
