total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
2.86102e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
0.00012207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0218978,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.0283039,0.0280871,9.53674e-07,0.0280809,0.0048933,25982,0.00410867,14905,0.00506115,14697,0.00423741,1,0.0039742,0,0,0.01,0.0218978,0,14697,1,2351368,14696,1,131072,0,0,0,1,1:14696;
0.030812,0.0280871,9.53674e-07,0.0280809,0.0048933,25982,0.00410867,14905,0.00506115,14697,0.00423741,1,0.0039742,0,0,0.01,0.0218978,0,14697,1,2351368,14696,1,131072,0,0,0,1,1:14696;
5.49914,5.49411,0.00195098,5.49138,2.09111,24600509,1.78554,13314718,0.00506115,14697,0.00423741,1000,0.0039742,0,0,0.02,0.0218978,0,13698,1,2303418,13697,1,131072,0,0,0,1,1:13697;
10.39,10.383,0.00363708,10.3779,3.95085,48560263,3.34593,25988472,0.00506115,14697,0.00423741,2000,0.0039742,0,0,0.02,0.0218978,0,12698,1,2255418,12697,1,131072,0,0,0,1,1:12697;
15.5859,15.5769,0.00548029,15.5692,5.91813,72352837,4.99628,38495046,0.00506115,14697,0.00423741,3000,0.0039742,0,0,0.02,0.0218978,0,11698,1,2207418,11697,1,131072,0,0,0,1,1:11697;
20.7002,20.6891,0.00731063,20.6788,7.88703,96939160,6.65649,51795369,0.00506115,14697,0.00423741,4000,0.0039742,0,0,0.02,0.0218978,0,10698,1,2159418,10697,1,131072,0,0,0,1,1:10697;
26.0685,26.0553,0.00912809,26.0426,9.92971,121318627,8.3992,64888836,0.00506115,14697,0.00423741,5000,0.0039742,0,0,0.02,0.0218978,0,9698,1,2111418,9697,1,131072,0,0,0,1,1:9697;
31.5214,31.5061,0.01103,31.491,12.0075,145951294,10.1825,78235503,0.00506115,14697,0.00423741,6000,0.0039742,0,0,0.02,0.0218978,0,8698,1,2063418,8697,1,131072,0,0,0,1,1:8697;
36.9477,36.9304,0.0128186,36.9129,14.0776,170609043,11.9503,91607252,0.00506115,14697,0.00423741,7000,0.0039742,0,0,0.02,0.0218978,0,7698,1,2015418,7697,1,131072,0,0,0,1,1:7697;
42.0167,41.9976,0.0144227,41.978,16.0059,195479634,13.6192,105191843,0.00506115,14697,0.00423741,8000,0.0039742,0,0,0.02,0.0218978,0,6698,1,1967418,6697,1,131072,0,0,0,1,1:6697;
47.3472,47.3261,0.0161297,47.3045,18.0277,219747846,15.3454,118174055,0.00506115,14697,0.00423741,9000,0.0039742,0,0,0.02,0.0218978,0,5698,1,1919418,5697,1,131072,0,0,0,1,1:5697;
52.7065,52.6835,0.0177794,52.6599,20.0618,244062919,17.0849,131203128,0.00506115,14697,0.00423741,10000,0.0039742,0,0,0.02,0.0218978,0,4698,1,1871418,4697,1,131072,0,0,0,1,1:4697;
58.0417,58.0168,0.0194175,57.9912,22.1121,268701425,18.8153,144555634,0.00506115,14697,0.00423741,11000,0.0039742,0,0,0.02,0.0218978,0,3698,1,1823418,3697,1,131072,0,0,0,1,1:3697;
63.1878,63.161,0.0210485,63.1335,24.1008,293079291,20.4711,157647500,0.00506115,14697,0.00423741,12000,0.0039742,0,0,0.02,0.0218978,0,2698,1,1775418,2697,1,131072,0,0,0,1,1:2697;
68.6952,68.6666,0.0227256,68.6372,26.2216,317821251,22.2637,171103460,0.00506115,14697,0.00423741,13000,0.0039742,0,0,0.02,0.0218978,0,1698,1,1727418,1697,1,131072,0,0,0,1,1:1697;
73.6773,73.6471,0.0240555,73.6161,28.1242,342305964,23.8824,184302173,0.00506115,14697,0.00423741,14000,0.0039742,0,0,0.02,0.0218978,0,698,1,1679418,697,1,131072,0,0,0,1,1:697;
77.4452,77.414,0.0248716,77.3819,29.5538,359413219,25.1133,193543086,0.00506115,14697,0.00423741,14697,0.0039742,0,0,0.02,0.0218978,0,0,1,1645960,0,0,131072,0,0,0,1,
77.4613,77.414,0.0248716,77.3819,29.5538,359413219,25.1133,193543086,0.00506115,14697,0.00423741,14697,0.0039742,0,0,0.02,0.0218978,0,0,1,1645960,0,0,131072,0,0,0,1,
77.4616,77.414,0.0248716,77.3819,29.5538,359413219,25.1133,193543086,0.00506115,14697,0.00423741,14697,0.0039742,0,0,0.02,0.0218978,0,0,1,1645960,0,0,131072,0,0,0,1,
