total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
6.60419e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.306569,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000114918,0,0,0,9.53674e-07,3,2.14577e-06,3,0,2,9.53674e-07,0,0,0,0,0.01,0.280073,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000263929,0,0,0,2.3365e-05,82,2.00272e-05,81,2.28882e-05,80,9.29832e-06,0,1.95503e-05,0,0,0.01,0.243577,1,80,0,12650,79,0,1024,0,0,0,1,0:1;1:79;
0.00106788,0,0,0,0.00020504,859,0.00011611,640,0.000147343,639,0.000106335,0,0.000148535,0,0,0.01,0.236277,1,639,0,102090,638,0,8192,0,0,0,1,0:1;1:638;
0.00271106,0,0,0,0.000509977,2224,0.000343084,1832,0.000423431,1826,0.000337601,0,0.000412464,0,0,0.01,0.20708,1,1826,0,292010,1825,0,16384,0,0,0,1,0:1;1:1825;
0.033704,0.0335948,0,0.033592,0.00448418,25978,0.00457454,24181,0.00809813,24132,0.00536966,1,0.00494576,0,0,0.01,0.20708,1,24132,1,3860970,24131,1,262144,0,0,0,1,1:24131;
0.036001,0.0335948,0,0.033592,0.00448418,25978,0.00457454,24181,0.00809813,24132,0.00536966,1,0.00494576,0,0,0.01,0.20708,1,24132,1,3857082,24131,1,262144,0,0,0,1,1:24050;
0.427839,0.417925,8.22544e-05,0.417896,0.0591331,364095,0.0594461,324555,0.0994508,317250,0.0510118,16,0.0694711,0,0,0.114891,0.202482,2,317250,16,50755968,317233,1,4194304,0,0,0,1,1:24035;2:293118;
0.447187,0.444641,8.22544e-05,0.444611,0.0612106,379981,0.062149,339453,0.104567,332078,0.0532708,17,0.0727232,0,0,0.114891,0.202482,2,332078,17,53128446,332061,1,4194304,0,0,0,1,1:24034;2:307946;
0.473844,0.444641,8.22544e-05,0.444611,0.0612106,379981,0.062149,339453,0.104567,332078,0.0532708,17,0.0727232,0,0,0.114891,0.202482,2,332078,17,52562526,332061,1,4194304,0,0,0,1,1:23666;2:296524;
1.33916,1.30966,0.000301123,1.30958,0.18115,1169796,0.179743,1033857,0.312759,1013739,0.159171,51,0.214535,0,0,0.0272993,0.202482,2,1013739,51,161628284,1013688,1,8388608,0,0,0,1,1:23632;2:978185;
4.56866,1.30966,0.000301123,1.30958,0.18115,1169796,0.179743,1033857,0.312759,1013739,0.159171,51,0.214535,0,0,0.0272993,0.202482,2,1001868,51,160298732,1013688,1,8388608,0,0,0,1,1:23632;2:978185;
4.57122,1.30966,0.000301123,1.30958,0.18115,1169796,0.179743,1033857,0.312759,1013739,0.159171,51,0.214535,0,0,0.0272993,0.202482,2,1001868,51,160298736,1013688,1,8388608,0,0,0,1,1:23632;2:978185;
