total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
6.48499e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.350365,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000113964,0,1.19209e-06,0,1.19209e-06,2,0,1,0,1,0,0,0,0,0,0.01,0.141387,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000158072,0,1.19209e-06,0,2.38419e-06,4,0,2,9.53674e-07,2,0,0,9.53674e-07,0,0,0.01,0.090292,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.000213861,0,1.19209e-06,0,5.24521e-06,16,3.8147e-06,13,3.09944e-06,13,2.14577e-06,0,4.05312e-06,0,0,0.01,0.0391971,1,13,0,1930,12,0,128,0,0,0,1,0:1;1:12;
0.00335693,0,1.19209e-06,0,0.000914812,4330,0.000429392,2293,0.000408649,2066,0.000350714,0,0.000355721,0,0,0.01,0.0318978,1,2066,0,330410,2065,0,32768,0,0,0,1,0:1;1:2065;
0.00340986,0,1.19209e-06,0,0.000915766,4332,0.000429392,2294,0.000409603,2067,0.000350714,0,0.000355721,0,0,0.01,0.0245985,1,2067,0,330570,2066,0,32768,0,0,0,1,0:1;1:2066;
0.016649,0.0165398,1.19209e-06,0.016535,0.00499105,25982,0.00197124,10536,0.00254393,8772,0.00186682,1,0.00176072,0,0,0.01,0.0245985,1,8772,1,1403370,8771,1,131072,0,0,0,1,1:8771;
0.0175591,0.0165398,1.19209e-06,0.016535,0.00499105,25982,0.00197124,10536,0.00254393,8772,0.00186682,1,0.00176072,0,0,0.01,0.0245985,1,8772,1,1352730,8771,1,131072,0,0,0,1,1:7716;
5.76654,5.76257,0.00265551,5.75988,2.9431,23621457,1.15149,7838341,0.00254393,8772,0.00186682,1000,0.00176072,0,0,0.02,0.0245985,1,7494,1,1273532,7493,1,131072,0,0,0,1,1:6717;
10.6829,10.6763,0.00506425,10.6713,5.57462,47743253,2.07626,15336747,0.00254393,8772,0.00186682,2000,0.00176072,0,0,0.02,0.0245985,1,6141,1,1185996,6140,1,131072,0,0,0,1,1:5717;
15.4518,15.4425,0.00733399,15.4353,8.09073,72006237,3.00379,23082327,0.00254393,8772,0.00186682,3000,0.00176072,0,0,0.02,0.0245985,1,4862,1,1106748,4861,1,131072,0,0,0,1,1:4717;
20.5531,20.5415,0.00937104,20.532,10.6735,95720296,4.06924,31440216,0.00254393,8772,0.00186682,4000,0.00176072,0,0,0.02,0.0245985,1,3732,1,1044188,3731,1,131072,0,0,0,1,1:3717;
25.5389,25.525,0.0113239,25.5135,13.2246,119220978,5.06842,39313165,0.00254393,8772,0.00186682,5000,0.00176072,0,0,0.02,0.0245985,1,2725,1,995404,2724,1,131072,0,0,0,1,1:2717;
30.23,30.2142,0.0130603,30.2006,15.616,142578003,6.01935,47423662,0.00254393,8772,0.00186682,6000,0.00176072,0,0,0.02,0.0245985,1,1718,1,946620,1717,1,131072,0,0,0,1,1:1717;
35.098,35.0802,0.0146711,35.0648,18.0984,165842391,6.99854,55447667,0.00254393,8772,0.00186682,7000,0.00176072,0,0,0.02,0.0245985,1,718,1,898620,717,1,131072,0,0,0,1,1:717;
38.4822,38.4632,0.0156653,38.4467,19.8241,182596003,7.68093,61192326,0.00254393,8772,0.00186682,7717,0.00176072,0,0,0.02,0.0245985,1,0,1,864202,0,0,131072,0,0,0,1,
38.4834,38.4632,0.0156653,38.4467,19.8241,182596003,7.68093,61192326,0.00254393,8772,0.00186682,7717,0.00176072,0,0,0.02,0.0245985,1,0,1,864202,0,0,131072,0,0,0,1,
38.4836,38.4632,0.0156653,38.4467,19.8241,182596003,7.68093,61192326,0.00254393,8772,0.00186682,7717,0.00176072,0,0,0.02,0.0245985,1,0,1,864204,0,0,131072,0,0,0,1,
