total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
9.53674e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
5.79357e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.306569,0,1,0,8,1,0,8,0,0,0,1,0:1;
9.98974e-05,0,0,0,1.19209e-06,2,9.53674e-07,1,0,1,0,0,0,0,0,0.01,0.185182,1,1,0,10,1,0,8,0,0,0,1,0:1;
0.000135899,0,0,0,1.19209e-06,4,1.90735e-06,2,0,2,9.53674e-07,0,1.19209e-06,0,0,0.01,0.134088,1,2,0,170,1,0,8,0,0,0,1,0:1;1:1;
0.00018692,0,0,0,8.10623e-06,16,2.86102e-06,13,1.19209e-06,13,3.8147e-06,0,4.29153e-06,0,0,0.01,0.0829927,1,13,0,1930,12,0,128,0,0,0,1,0:1;1:12;
0.00026989,0,0,0,1.78814e-05,71,6.67572e-06,56,4.29153e-06,54,1.16825e-05,0,1.7643e-05,0,0,0.01,0.0683942,1,54,0,8490,53,0,512,0,0,0,1,0:1;1:53;
0.00369692,0,0,0,0.000957251,4744,0.00044632,2932,0.000547409,2719,0.000356436,0,0.000448942,0,0,0.01,0.0610949,1,2719,0,434890,2718,0,32768,0,0,0,1,0:1;1:2718;
0.011626,0,0,0,0.00261927,16030,0.00156379,9734,0.0020957,9127,0.00129533,0,0.00148034,0,0,0.01,0.0537956,1,9127,0,1460170,9126,0,131072,0,0,0,1,0:1;1:9126;
0.022414,0.0223188,0,0.0223141,0.00411725,25981,0.00307894,17774,0.00467134,16959,0.00310135,1,0.0029664,0,0,0.01,0.0537956,1,16959,1,2713290,16958,1,262144,0,0,0,1,1:16958;
0.024127,0.0223188,0,0.0223141,0.00411725,25981,0.00307894,17774,0.00467134,16959,0.00310135,1,0.0029664,0,0,0.01,0.0537956,1,16959,1,2690394,16958,1,262144,0,0,0,1,1:16481;
1.39715,1.39478,0.000457048,1.39466,0.284906,1912877,0.184252,1100069,0.279806,1004150,0.160475,77,0.208323,0,0,0.0345985,0.0537956,1,1004149,77,160640842,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
5.06887,1.39478,0.000457048,1.39466,0.284906,1912877,0.184252,1100069,0.279806,1004150,0.160475,77,0.208323,0,0,0.0345985,0.0537956,1,1003673,77,160587530,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
5.08288,1.39478,0.000457048,1.39466,0.284906,1912877,0.184252,1100069,0.279806,1004150,0.160475,77,0.208323,0,0,0.0345985,0.0537956,1,1003673,77,160587532,1004072,1,8388608,0,0,0,1,1:16405;2:987191;
