total_time,evaluate_children_time,node_select_time,rule_evaluation_time,lower_bound_time,lower_bound_num,objective_time,objective_num,tree_insertion_time,tree_insertion_num,queue_insertion_time,evaluate_children_num,permutation_map_insertion_time,permutation_map_insertion_num,permutation_map_memory,current_lower_bound,tree_min_objective,tree_prefix_length,tree_num_nodes,tree_num_evaluated,tree_memory,queue_size,queue_min_length,queue_memory,pmap_size,pmap_null_num,pmap_discard_num,log_remaining_space_size,prefix_lengths
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,
4.19617e-05,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0364964,0,1,0,8,1,0,8,0,0,0,1,0:1;
0.000108004,0,9.53674e-07,0,5.24521e-06,50,5.00679e-06,34,6.91414e-06,34,5.00679e-06,0,5.24521e-06,0,0,0.01,0.0245985,1,34,0,5290,33,0,512,0,0,0,1,0:1;1:33;
0.0138631,0.0137911,9.53674e-07,0.0137889,0.0032146,25982,0.00217104,15766,0.00206447,9775,0.00166154,1,0.00181866,0,0,0.01,0.0245985,1,9775,1,1563850,9774,1,131072,0,0,0,1,1:9774;
0.014864,0.0137911,9.53674e-07,0.0137889,0.0032146,25982,0.00217104,15766,0.00206447,9775,0.00166154,1,0.00181866,0,0,0.01,0.0245985,1,9775,1,1563274,9774,1,131072,0,0,0,1,1:9762;
4.60168,4.59834,0.00205207,4.59576,2.06583,25097352,1.16163,9063599,0.00206447,9775,0.00166154,1000,0.00181866,0,0,0.02,0.0245985,1,8774,1,1515100,8773,1,131072,0,0,0,1,1:8763;
8.84664,8.84109,0.00400686,8.83602,3.99717,49884805,2.20836,17801342,0.00206447,9775,0.00166154,2000,0.00181866,0,0,0.02,0.0245985,1,7771,1,1466764,7770,1,131072,0,0,0,1,1:7763;
13.4547,13.4469,0.00596714,13.4394,6.07688,74874856,3.36045,26695615,0.00206447,9775,0.00166154,3000,0.00181866,0,0,0.02,0.0245985,1,6769,1,1418540,6768,1,131072,0,0,0,1,1:6763;
17.7295,17.7196,0.00788999,17.7097,8.01301,99900835,4.42829,35620701,0.00206447,9775,0.00166154,4000,0.00181866,0,0,0.02,0.0245985,1,5766,1,1370204,5765,1,131072,0,0,0,1,1:5763;
22.2572,22.2451,0.00980234,22.233,10.0393,124926094,5.57077,44533758,0.00206447,9775,0.00166154,5000,0.00181866,0,0,0.02,0.0245985,1,4764,1,1321980,4763,1,131072,0,0,0,1,1:4763;
26.483,26.4689,0.0115707,26.4547,11.9439,149429596,6.60009,53001360,0.00206447,9775,0.00166154,6000,0.00181866,0,0,0.02,0.0245985,1,3764,1,1273980,3763,1,131072,0,0,0,1,1:3763;
31.2499,31.2333,0.0138249,31.2161,14.1994,174359218,7.74751,61850214,0.00206447,9775,0.00166154,7000,0.00181866,0,0,0.02,0.0245985,1,2764,1,1225980,2763,1,131072,0,0,0,1,1:2763;
36.2222,36.2021,0.0167832,36.1814,16.6462,199050647,8.88408,70471398,0.00206447,9775,0.00166154,8000,0.00181866,0,0,0.02,0.0245985,1,1764,1,1177980,1763,1,131072,0,0,0,1,1:1763;
40.7176,40.6956,0.0184972,40.6726,18.7666,223908200,9.96043,79250683,0.00206447,9775,0.00166154,9000,0.00181866,0,0,0.02,0.0245985,1,764,1,1129980,763,1,131072,0,0,0,1,1:763;
44.3848,44.3614,0.0197036,44.3367,20.4991,242837558,10.8349,85913908,0.00206447,9775,0.00166154,9763,0.00181866,0,0,0.02,0.0245985,1,0,1,1093354,0,0,131072,0,0,0,1,
44.387,44.3614,0.0197036,44.3367,20.4991,242837558,10.8349,85913908,0.00206447,9775,0.00166154,9763,0.00181866,0,0,0.02,0.0245985,1,0,1,1093354,0,0,131072,0,0,0,1,
44.3874,44.3614,0.0197036,44.3367,20.4991,242837558,10.8349,85913908,0.00206447,9775,0.00166154,9763,0.00181866,0,0,0.02,0.0245985,1,0,1,1093356,0,0,131072,0,0,0,1,
